Name	Degree	NorDegree
SuperJunior	6	0.361022364217
JoonYoung	3	0.0664536741214
GirlsDay	9	0.199361022364
Rainbow	3	0.0664536741214
JYPnation	6	0.247923322684
KARA	3	0.0664536741214
APINK	3	0.418530351438
BlockB	6	0.194249201278
KR_1N2D	3	0.0664536741214
KR_Entertain	216	1.56869009585
MAMAMOO	31	0.0964856230032
AOA	17	0.102875399361
We2NE1	3	0.0683706070288
BraveSound	3	0.0664536741214
YGFamily	6	0.251757188498
SISTAR	6	0.131629392971
JessicaJung	3	0.0766773162939
ZEA	3	0.0683706070288
TWICE	9	0.525878594249
AfterSchool	3	0.0683706070288
NineMuses	3	0.0773162939297
SecretGirls	3	0.0664536741214
